no,Time 秒,UserID/MemID,設置點,緯度,經度,BPL UID
213,2/3/2022 3:51:10 PM,U1533b24c18a3e1f1479bdb79969431d9,大口香雞排,23.56719,119.56471,231335
214,2/3/2022 3:52:12 PM,U58001d9adfe8f94262b41bcaf841093b,憲作食品商行喜歡義式冰淇淋的你,23.5664,119.56782,231339
215,2/3/2022 3:54:52 PM,U7f8cc11658910a8d1e4cbb29fdd94e25,西衛東站,23.57962804,119.579235,231355
216,2/3/2022 5:04:35 PM,U0910dc95f02dabb13f84b7463255d75a,蔬脆蛋餅,23.56632,119.56511,231551
217,2/3/2022 6:00:03 PM,U50284f2fcdf83512e9e4968a77e2a672,嘉華大飯店,23.56395,119.56781,231734
218,2/3/2022 6:10:52 PM,U715df1e900eb20c8a489602d1d2ea5cc,大家加油站,23.5695,119.58327,231764
219,2/3/2022 6:22:05 PM,Udffbcb6e53cdac74617c5aa36bea8e70,京典小吃部,23.56481,119.56895,231790
220,2/3/2022 6:25:18 PM,Ud2fe0aec29a3bed19c1b4a6e996f630f,澎湖甘草芭樂,23.56577,119.56529,231801
221,2/3/2022 6:35:57 PM,U549d83ded5aae205862d9454360f140e,我們是望安CAFE,23.56506,119.56816,231820
222,2/3/2022 6:42:01 PM,U549d83ded5aae205862d9454360f140e,小小間,23.57003,119.56901,231832
223,2/3/2022 6:42:32 PM,U549d83ded5aae205862d9454360f140e,茶的魔手,23.57178,119.57055,231835
224,2/3/2022 7:40:30 PM,Ue56b6c5b24c6cd97c7cb7d6bd9d8b1df,日香美食坊歡迎您～,23.57466,119.5768,231996
225,2/3/2022 7:42:22 PM,Ua5d612b844f3c29bede3e6e5528797f5,飛特潛艦Victor Johni’R,23.56737,119.56745,232004
226,2/3/2022 7:46:11 PM,U8eb2e7fe550a6d1e4a1519e405d3c917,Mr.大雞,23.57226,119.57626,232010
227,2/3/2022 7:46:53 PM,Ua5d612b844f3c29bede3e6e5528797f5,本家食堂日式料理,23.57544,119.57445,232017
228,2/3/2022 8:08:19 PM,U67a7a0290b58d9e0f8cff519fe54860b,晴天餐飲店,23.56892806,119.5708262,232081
229,2/3/2022 8:39:37 PM,Udef4ef3e487a9b8ce6dfa1ac8ceb662e,High wave pizza,23.56532,119.56466,232142
230,2/3/2022 8:45:55 PM,U5e115195ab4932c756d797ba1a1bda30,燦坤澎湖店,23.57708,119.57125,232152
231,2/3/2022 9:15:47 PM,Udf84da45a09c16e48b52336fd5d9d179,飛特潛艦Victor Johni’R,23.56737,119.56745,232224
232,2/3/2022 9:37:20 PM,U16f92b0df914c40495c60e84bf79adba,小8三色地瓜球,23.57129,119.57286,232292
233,2/3/2022 9:52:34 PM,U5fd8a6c36b2a2370bb0184a98f40b911,澎漁宴餐廳,23.56625705,119.5690162,232325
234,2/3/2022 10:25:23 PM,U5d2e30cfd14fb44a3ce0125828900d16,敲好吃～蔥抓餅,23.56605,119.56615,232387
235,2/3/2022 10:27:33 PM,U0d5a39ecd31b0b2b63f941e2d03cb796,新興家居館,23.57287,119.57197,232399
236,2/3/2022 10:34:22 PM,U0d5a39ecd31b0b2b63f941e2d03cb796,好享吃小火鍋,23.56745,119.56641,232419
237,2/3/2022 11:25:17 PM,U0d5a39ecd31b0b2b63f941e2d03cb796,Bella調酒專賣店,23.56855353,119.567152,232506
238,2/3/2022 11:58:16 PM,Uc6ca45181f84f93c8037448e8d1945cd,滷底撈-澎湖店,23.56499,119.58107,232558
239,2/4/2022 12:13:59 AM,U317cec3c5157e6f8bb09cfb3a514f5cc,紫光複合式餐飲,23.56601,119.56687,232570
240,2/4/2022 12:15:00 AM,U317cec3c5157e6f8bb09cfb3a514f5cc,14巷復刻飛鏢餐館,23.56589,119.5663,232573
241,2/4/2022 2:24:31 AM,U91db89b03a0e7fb7e4cd5c0a92d82991,美式咖啡民宿,23.57952,119.5779,232721
242,2/4/2022 2:43:04 AM,U317cec3c5157e6f8bb09cfb3a514f5cc,吹蚵仔的海鮮小吃,23.56414,119.56783,232744
243,2/4/2022 7:36:10 AM,U35f840c54ee263928f8f672f5273082e,尚旺童裝,23.57226651,119.5710093,232906
244,2/4/2022 8:25:34 AM,U2b19812017278c4fbe06ca761489d15e,富山檀香澎湖分店,23.56926,119.58546,232952
245,2/4/2022 9:00:59 AM,U1533b24c18a3e1f1479bdb79969431d9,秋喜肉蛋吐司,23.56867,119.5675,232974
246,2/4/2022 10:20:51 AM,U8912ece563bce76df8b3e3ae42cfa0f4,無名麵食館,23.56843,119.56965,233099
247,2/4/2022 10:38:11 AM,Ua3939a175af1ebc9979229dc604647ec,信興海產行滿500元送餅乾一包,23.56399,119.56719,233124
248,2/4/2022 10:39:30 AM,Ud66db3a385e85e727a0ab9f3d4130cc0,麥軒活力站,23.57145,119.57228,233129
249,2/4/2022 10:42:50 AM,Ud66db3a385e85e727a0ab9f3d4130cc0,阿鳳牛肉河粉,23.57142,119.57239,233145
250,2/4/2022 10:43:37 AM,Ua3939a175af1ebc9979229dc604647ec,金玉堂文具批發廣場,23.56544,119.56548,233151
251,2/4/2022 10:44:40 AM,Ua3939a175af1ebc9979229dc604647ec,瑞師父海菜煎餅,23.56579,119.56542,233152
252,2/4/2022 10:53:47 AM,Ua3939a175af1ebc9979229dc604647ec,小林包子饅頭店,23.5685,119.56895,233178
253,2/4/2022 10:55:22 AM,Ua3939a175af1ebc9979229dc604647ec,爬格子樂器行,23.57154,119.5739,233183
254,2/4/2022 10:57:31 AM,U67a7a0290b58d9e0f8cff519fe54860b,葉子的店,23.57429,119.57824,233192
255,2/4/2022 11:11:46 AM,Ucdba1bf15e1eb63bbe2a6bc301d768d0,小和食光輕食館,23.57465715,119.5734249,233231
256,2/4/2022 11:17:19 AM,U8eb2e7fe550a6d1e4a1519e405d3c917,寵物與我,23.57194,119.57068,233253
257,2/4/2022 12:01:53 PM,Uc095f0d0fef2b8b944ab75ab214c1ddc,金海集,23.56305,119.56706,233388
258,2/4/2022 12:33:15 PM,U7a89fa99cb80c8496590501db322b56c,媽宮食品工廠,23.56186091,119.5803374,233476
259,2/4/2022 12:45:29 PM,U3bef99915c174d00c8771be3302bef5d,6號香q雞蛋仔,23.57223,119.57733,233522
260,2/4/2022 1:29:03 PM,U0910dc95f02dabb13f84b7463255d75a,風仙廬香草園民宿,23.57148,119.59255,233639
261,2/4/2022 2:14:46 PM,U549d83ded5aae205862d9454360f140e,紫光複合式餐飲,23.56601,119.56687,233729
262,2/4/2022 2:18:57 PM,U83a795c9bbe7e2600837384f0bc0f999,衣速洗24H自助洗衣,23.5634,119.58079,233741
263,2/4/2022 2:27:14 PM,U06795aebb2d9a6ff7de3a4f5e2c24e7d,MOS BURGER 澎湖店,23.56297,119.56518,233765
264,2/4/2022 2:27:55 PM,Ue573c8328a00a6bb23fec48a3b747101,原豆工坊咖啡專賣店,23.56409,119.56508,233769
265,2/4/2022 2:28:33 PM,U06795aebb2d9a6ff7de3a4f5e2c24e7d,cama caf?澎湖店,23.56284,119.56535,233770
266,2/4/2022 2:34:40 PM,U06795aebb2d9a6ff7de3a4f5e2c24e7d,大口香雞排,23.56719,119.56471,233782
267,2/4/2022 2:36:39 PM,U83a795c9bbe7e2600837384f0bc0f999,大口香雞排,23.56719,119.56471,233790
268,2/4/2022 3:16:51 PM,U0910dc95f02dabb13f84b7463255d75a,風仙廬香草園民宿,23.57151,119.59247,233896
269,2/4/2022 3:20:54 PM,Ud2fe0aec29a3bed19c1b4a6e996f630f,外垵福氣刈包,23.56469,119.47946,233910
270,2/4/2022 3:30:50 PM,U181657e7c3044a6c151f5554c2de1613,金海集,23.56305,119.56706,233935
271,2/4/2022 3:37:34 PM,Udffbcb6e53cdac74617c5aa36bea8e70,?氛調香工作室,23.5716,119.57927,233951
272,2/4/2022 3:42:04 PM,U0d5a39ecd31b0b2b63f941e2d03cb796,佶肯美式漢堡炸雞,23.56354,119.56659,233966
273,2/4/2022 3:43:59 PM,U767c929cfdef8c63d2553acdc718a526,秋喜肉蛋吐司,23.56867,119.5675,233970
274,2/4/2022 3:50:09 PM,U954f8e628b485f2c105b7e035639650b,回鄉餐館-(義大利麵 濃湯 炒飯 便當),23.56406,119.58901,233983
275,2/4/2022 4:04:59 PM,U3d1ca00de485ef589ee39531bb5357ec,金玉堂文具批發廣場,23.56544,119.56548,234040
276,2/4/2022 4:08:41 PM,U3d1ca00de485ef589ee39531bb5357ec,MOTUS運動精品,23.56496,119.56536,234051
277,2/4/2022 4:10:53 PM,Ue56b6c5b24c6cd97c7cb7d6bd9d8b1df,霸味薑母鴨,23.5705,119.57567,234055
278,2/4/2022 4:11:06 PM,U317cec3c5157e6f8bb09cfb3a514f5cc,澎漁宴餐廳,23.56625705,119.5690162,234057
279,2/4/2022 4:24:31 PM,U317cec3c5157e6f8bb09cfb3a514f5cc,憲作食品商行喜歡義式冰淇淋的你,23.5664,119.56782,234101
280,2/4/2022 4:31:04 PM,Ue56b6c5b24c6cd97c7cb7d6bd9d8b1df,小蘑菇義大利麵,23.56716,119.56465,234123
281,2/4/2022 4:36:01 PM,U1b40e72341827a596ed5f15f41ae0797,海貝創意工作室,23.56451,119.56438,234134
282,2/4/2022 4:40:50 PM,U67a7a0290b58d9e0f8cff519fe54860b,五鮮上醬海產專賣,23.56580466,119.5654261,234150
283,2/4/2022 4:42:11 PM,Ue56b6c5b24c6cd97c7cb7d6bd9d8b1df,小小間,23.57003,119.56901,234162
284,2/4/2022 4:44:01 PM,Ue56b6c5b24c6cd97c7cb7d6bd9d8b1df,海玩子雞蛋糕,23.56997,119.56894,234169
285,2/4/2022 4:56:41 PM,U954f8e628b485f2c105b7e035639650b,麻古茶坊(澎湖馬公三民店),23.5669,119.56854,234202
286,2/4/2022 5:34:23 PM,Uc6b4e7313c173c3dea880730c6be0fbe,麻古茶坊(澎湖馬公三民店),23.5669,119.56854,234288
287,2/4/2022 6:14:19 PM,U954f8e628b485f2c105b7e035639650b,衣速洗24H自助洗衣,23.5634,119.58079,234428
288,2/4/2022 6:21:26 PM,U1b40e72341827a596ed5f15f41ae0797,源利軒黑糖糕老店,23.56572,119.56496,234448
289,2/4/2022 6:22:26 PM,Ue493845d7f2133807ec3b19196dbaa6d,三壘手兒童服飾店,23.57172,119.57068,234452
290,2/4/2022 6:30:44 PM,U7a89fa99cb80c8496590501db322b56c,澎漁宴餐廳,23.56625705,119.5690162,234485
291,2/4/2022 6:54:31 PM,U90aa7d9aa32ab7c5d0d35d0872b10286,自由塔,23.56993769,119.5713121,234535
292,2/4/2022 7:00:17 PM,Udf84da45a09c16e48b52336fd5d9d179,駱哥港式點心,23.56584,119.56856,234548
293,2/4/2022 7:16:22 PM,U7a89fa99cb80c8496590501db322b56c,駱哥港式點心,23.56584,119.56856,234608
294,2/4/2022 7:40:34 PM,U381d3683cf9bdeabf36afa4679d58416,澎湖機場-服務中心,23.56111,119.62994,234673
295,2/4/2022 8:15:29 PM,U381d3683cf9bdeabf36afa4679d58416,WENWENSUB,23.57574,119.56856,234756
296,2/4/2022 8:26:39 PM,U381d3683cf9bdeabf36afa4679d58416,小隱鍋,23.56759,119.56704,234803
297,2/4/2022 8:27:35 PM,U3ad0aa9093812235f4b3776723fc9192,小隱鍋,23.56759,119.56704,234807
298,2/4/2022 9:25:21 PM,U8eb2e7fe550a6d1e4a1519e405d3c917,西衛東站,23.57962804,119.579235,234972
299,2/4/2022 9:45:25 PM,U32feac0eacd5677c10fa267641ba3d30,滷12滷肉飯,23.57295,119.57385,235015
300,2/4/2022 9:56:47 PM,U5fd8a6c36b2a2370bb0184a98f40b911,海島海產大賣場,23.56576883,119.5655136,235050
301,2/4/2022 10:21:11 PM,U3ad0aa9093812235f4b3776723fc9192,WENWENSUB,23.57574,119.56856,235112
302,2/4/2022 10:24:36 PM,Ud42106e5f373e119fc111a8d67b464f1,曾記滿福堂擔仔麵,23.57406,119.57323,235123
303,2/4/2022 10:43:33 PM,Uc6b4e7313c173c3dea880730c6be0fbe,小小間,23.57003,119.56901,235179
304,2/4/2022 10:53:04 PM,Uc6b4e7313c173c3dea880730c6be0fbe,味真香新港鴨肉羹臭豆腐,23.57536,119.57442,235191
305,2/4/2022 11:12:16 PM,U3dc4122ffdd99c7b1151c06b6570112f,海口峰海產行,23.56315044,119.5831612,235215
306,2/5/2022 7:54:23 AM,Uc3f3e2177402a487f3e3e4443e5d8ecd,晴天餐飲店,23.56892806,119.5708262,235604
307,2/5/2022 8:55:41 AM,U964abc9d948bfeafba4e573c12b14365,美德西點麵包店,23.5706,119.57208,235667
308,2/5/2022 9:08:39 AM,U06d6966af476ff8ac22df66626410381,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,235683
309,2/5/2022 9:47:24 AM,Udffbcb6e53cdac74617c5aa36bea8e70,逸萱美髮工作坊,23.57291,119.57489,235720
310,2/5/2022 9:54:02 AM,U1998bb9145377ffd184a45e1a69f6697,桃太郎日式料理,23.56613,119.56468,235724
311,2/5/2022 10:19:38 AM,U531517174150d1be32fe51e8aaefa6a5,御私藏鮮奶茶專賣店（澎湖店）,23.56735,119.56787,235757
312,2/5/2022 10:22:23 AM,U0ecca1d37264bc79c881ea6b7a03cc5b,衣速洗24H自助洗衣,23.5634,119.58079,235762
313,2/5/2022 10:22:58 AM,U954f8e628b485f2c105b7e035639650b,阿鳳牛肉河粉,23.57142,119.57239,235768
314,2/5/2022 10:44:19 AM,U1533b24c18a3e1f1479bdb79969431d9,葉子的店,23.57429,119.57824,235800
315,2/5/2022 10:50:17 AM,U58001d9adfe8f94262b41bcaf841093b,和樂旅行社,23.56371,119.568,235807
316,2/5/2022 10:51:58 AM,U58001d9adfe8f94262b41bcaf841093b,壹咖啡,23.56336,119.56491,235809
317,2/5/2022 10:57:49 AM,U58001d9adfe8f94262b41bcaf841093b,MOS BURGER 澎湖店,23.56297,119.56518,235817
318,2/5/2022 11:43:02 AM,Ufd9e9e84c840ea8b40e0e7efbf4d69a6,澎湖機場-智販機,23.56005046,119.62954,235860
319,2/5/2022 11:51:51 AM,Ufd9e9e84c840ea8b40e0e7efbf4d69a6,澎湖機場站,23.55976476,119.6294864,235878
320,2/5/2022 11:58:17 AM,U8f4ff1ca33fbab36a6affeca623b88db,御私藏鮮奶茶專賣店（澎湖店）,23.56735,119.56787,235898
321,2/5/2022 11:59:59 AM,U8f4ff1ca33fbab36a6affeca623b88db,海玩子雞蛋糕,23.56997,119.56894,235902
322,2/5/2022 12:38:23 PM,U7f8cc11658910a8d1e4cbb29fdd94e25,葉子的店,23.57429,119.57824,235977
323,2/5/2022 12:42:03 PM,U7f8cc11658910a8d1e4cbb29fdd94e25,曾記滿福堂擔仔麵,23.57406,119.57323,235982
324,2/5/2022 12:49:13 PM,U7f8cc11658910a8d1e4cbb29fdd94e25,嚐香聚牛肉麵,23.57425,119.57308,236008
325,2/5/2022 12:54:47 PM,U2e389c3e284e5d7a1852e9861a6d50b9,一心二葉,23.56605,119.56694,236028
326,2/5/2022 1:20:16 PM,Ud12b72cb97ad69f841efe9b974ffdbe1,品川元麻辣串串,23.56319,119.59046,236088
327,2/5/2022 1:25:56 PM,U0d5a39ecd31b0b2b63f941e2d03cb796,曾記滿福堂擔仔麵,23.57406,119.57323,236106
328,2/5/2022 1:34:54 PM,Ud396de5c092143ad087e50d3fbcd042d,小隱鍋,23.56759,119.56704,236122
329,2/5/2022 1:56:45 PM,U3d1ca00de485ef589ee39531bb5357ec,菊島深夜髮廊,23.57293,119.56779,236157
330,2/5/2022 2:01:40 PM,U3d1ca00de485ef589ee39531bb5357ec,夏天茶飲,23.57184,119.57075,236171
331,2/5/2022 2:32:25 PM,U84d3f6e73571a6a5db8cabb3f2759eaa,出櫃茶飲連鎖專賣店,23.56525,119.56726,236256
332,2/5/2022 2:33:28 PM,Ua5d612b844f3c29bede3e6e5528797f5,葉子的店,23.57429,119.57824,236259
333,2/5/2022 2:42:31 PM,Ua5d612b844f3c29bede3e6e5528797f5,大本商行-台灣運彩,23.57368,119.57247,236294
334,2/5/2022 2:45:21 PM,U32feac0eacd5677c10fa267641ba3d30,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,236302
335,2/5/2022 2:48:44 PM,Ua5d612b844f3c29bede3e6e5528797f5,公車總站,23.56744166,119.5644544,236312
336,2/5/2022 3:21:05 PM,Ud2fe0aec29a3bed19c1b4a6e996f630f,某個角落,23.56492,119.56492,236409
337,2/5/2022 3:44:54 PM,U549d83ded5aae205862d9454360f140e,鮮食堂海鮮蒸鍋,23.56566,119.56462,236440
338,2/5/2022 4:33:16 PM,U898548b221dd0e23c4624e82ccaf6fb4,海玩子雞蛋糕,23.56997,119.56894,236528
339,2/5/2022 5:02:09 PM,U67a7a0290b58d9e0f8cff519fe54860b,日香美食坊歡迎您～,23.57466,119.5768,236597
340,2/5/2022 5:05:27 PM,Udef4ef3e487a9b8ce6dfa1ac8ceb662e,敲好吃～蔥抓餅,23.56605,119.56615,236608
341,2/5/2022 5:14:34 PM,Ud66db3a385e85e727a0ab9f3d4130cc0,ㄇㄇ的臭豆腐,23.55258,119.61097,236622
342,2/5/2022 5:19:37 PM,U898548b221dd0e23c4624e82ccaf6fb4,世軒西點麵包????,23.57275,119.57417,236649
343,2/5/2022 5:28:46 PM,U964abc9d948bfeafba4e573c12b14365,沐一日式豬排專賣店,23.57319,119.57316,236677
344,2/5/2022 5:58:24 PM,Ua08140440fb458d2532cb6381df1e7e5,6號香q雞蛋仔,23.57223,119.57733,236789
345,2/5/2022 6:04:24 PM,U90aa7d9aa32ab7c5d0d35d0872b10286,茶的魔手,23.57178,119.57055,236806
346,2/5/2022 6:14:06 PM,U549d83ded5aae205862d9454360f140e,一心二葉,23.56605,119.56694,236844
347,2/5/2022 6:20:44 PM,U1f2baccfa1b2d88b8f29575722fb2121,出櫃茶飲連鎖專賣店,23.56525,119.56726,236867
348,2/5/2022 6:23:01 PM,Ue493845d7f2133807ec3b19196dbaa6d,茶的魔手,23.57178,119.57055,236875
349,2/5/2022 6:23:03 PM,Uc6b4e7313c173c3dea880730c6be0fbe,外垵福氣刈包,23.56469,119.47946,236876
350,2/5/2022 6:25:03 PM,U8bb1d3ebe8e6c92aedd2b39f66b4ac93,波波自助洗衣店,23.56326,119.58113,236884
351,2/5/2022 6:31:30 PM,U549d83ded5aae205862d9454360f140e,自由塔,23.56993769,119.5713121,236910
352,2/5/2022 6:56:04 PM,U549d83ded5aae205862d9454360f140e,芳遠水果行,23.56751,119.56721,236976
353,2/5/2022 7:03:15 PM,Ubcebb72515b05be35f811b1473e7ab46,澎湖青年活動中心,23.56822,119.56334,237004
354,2/5/2022 7:03:33 PM,Uad141752cde927c3219871892811d192,峰鮮宴隱市食堂,23.56359,119.5808,237010
355,2/5/2022 7:09:10 PM,U3404039d365530b0fa956fe36d03d68b,四季肉圓專賣店,23.57334,119.57233,237032
356,2/5/2022 7:12:36 PM,U58001d9adfe8f94262b41bcaf841093b,ㄇㄇ的臭豆腐,23.55258,119.61097,237039
357,2/5/2022 7:20:18 PM,U715df1e900eb20c8a489602d1d2ea5cc,6號香q雞蛋仔,23.57223,119.57733,237056
358,2/5/2022 7:38:03 PM,U818fd6da9a2a8e5b11cf9562a14849d0,澎湖機場站,23.55976476,119.6294864,237105
359,2/5/2022 7:44:06 PM,U52dda63b2259abe4e296d037a82e729a,浣熊洗衣店,23.57425,119.57357,237124
360,2/5/2022 7:54:25 PM,U52dda63b2259abe4e296d037a82e729a,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,237151
361,2/5/2022 8:00:54 PM,U52dda63b2259abe4e296d037a82e729a,6號香q雞蛋仔,23.57223,119.57733,237169
362,2/5/2022 8:05:02 PM,U67a7a0290b58d9e0f8cff519fe54860b,富勝食品企業行,23.54909,119.61929,237185
363,2/5/2022 8:06:50 PM,U8f52791ff4dff75591e39c111c4859e1,金醬府,23.56734,119.5729,237194
364,2/5/2022 8:13:49 PM,U30a6bc41cf10174b9c25ae2ce35f8adb,澎湖機場-服務中心,23.56111,119.62994,237213
365,2/5/2022 8:41:43 PM,U30a6bc41cf10174b9c25ae2ce35f8adb,打勾勾民宿,23.58607,119.5828,237297
366,2/5/2022 8:56:03 PM,U8f52791ff4dff75591e39c111c4859e1,敲好吃～蔥抓餅,23.56605,119.56615,237325
367,2/5/2022 9:15:53 PM,U0d5a39ecd31b0b2b63f941e2d03cb796,海功商號(波霸花枝丸、月亮蝦餅、當季海鮮宅配),23.56542,119.56562,237379
368,2/5/2022 9:37:10 PM,Ud2fe0aec29a3bed19c1b4a6e996f630f,海島海產大賣場,23.56576883,119.5655136,237426
369,2/5/2022 10:33:51 PM,U549d83ded5aae205862d9454360f140e,6號香q雞蛋仔,23.57223,119.57733,237538
370,2/5/2022 10:44:56 PM,Uac8f1738516975144175970d61cd80a6,大家加油站,23.5695,119.58327,237553
371,2/5/2022 11:13:55 PM,U58001d9adfe8f94262b41bcaf841093b,6號香q雞蛋仔,23.57223,119.57733,237606
372,2/5/2022 11:15:19 PM,U317cec3c5157e6f8bb09cfb3a514f5cc,出櫃茶飲連鎖專賣店,23.56525,119.56726,237609
373,2/6/2022 1:00:10 AM,U58001d9adfe8f94262b41bcaf841093b,博明國際租賃有限公司,23.5593,119.63246,237671
374,2/6/2022 1:12:29 AM,U549d83ded5aae205862d9454360f140e,弗洛伊得飲酒店,23.56755,119.56811,237675
375,2/6/2022 2:11:52 AM,U58001d9adfe8f94262b41bcaf841093b,海口峰海產行,23.56315044,119.5831612,237746
376,2/6/2022 2:13:28 AM,Ub7e7400468a94c97e7aa9a4e08c88981,洛克先生酒吧,23.56586,119.56584,237751
377,2/6/2022 2:50:08 AM,Udef4ef3e487a9b8ce6dfa1ac8ceb662e,品川元麻辣串串,23.56319,119.59046,237789
378,2/6/2022 3:01:54 AM,U549d83ded5aae205862d9454360f140e,晒食光餐飲店,23.56639,119.56396,237799
379,2/6/2022 8:33:29 AM,Ua5d612b844f3c29bede3e6e5528797f5,元太、百世多麗站,23.56323772,119.5838793,238017
380,2/6/2022 9:19:17 AM,U1533b24c18a3e1f1479bdb79969431d9,皮克吐司,23.56714,119.56467,238084
381,2/6/2022 9:38:41 AM,Uac8f1738516975144175970d61cd80a6,城市漢堡(陽明店),23.57353,119.57214,238116
382,2/6/2022 9:53:01 AM,U1533b24c18a3e1f1479bdb79969431d9,自由旅人背包客民宿,23.58543,119.58199,238137
383,2/6/2022 10:18:33 AM,U1533b24c18a3e1f1479bdb79969431d9,沐一日式豬排專賣店,23.57319,119.57316,238181
384,2/6/2022 10:36:58 AM,U9d74e50af944020a75cdc3d1928eddee,麥味登澎湖科大店,23.57434,119.57878,238218
385,2/6/2022 10:46:56 AM,U2e389c3e284e5d7a1852e9861a6d50b9,紫光複合式餐飲,23.56601,119.56687,238238
386,2/6/2022 11:49:19 AM,U0910dc95f02dabb13f84b7463255d75a,台灣大餅早午餐,23.56718,119.56441,238366
387,2/6/2022 11:54:22 AM,U05acef925dad7cbfa0cca1762f4aa64d,掌上明珠,23.57831798,119.5822953,238388
388,2/6/2022 11:55:56 AM,Ue493845d7f2133807ec3b19196dbaa6d,沐一日式豬排專賣店,23.57319,119.57316,238390
389,2/6/2022 11:56:00 AM,U22810a86bf6c88e1580fc68bb22cc23c,夜間廚房,23.5764,119.57429,238392
390,2/6/2022 12:15:59 PM,U0cc1a7e6dc3dab6ba3c199729c3ca026,摩卡咖啡 / 青旅民宿,23.5666,119.56559,238436
391,2/6/2022 12:47:26 PM,U90aa7d9aa32ab7c5d0d35d0872b10286,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,238508
392,2/6/2022 1:30:38 PM,Ua5d612b844f3c29bede3e6e5528797f5,岩質咖啡,23.56646069,119.5790493,238607
393,2/6/2022 1:56:50 PM,U898548b221dd0e23c4624e82ccaf6fb4,白灣景觀餐廳,23.56154,119.64737,238656
394,2/6/2022 2:53:24 PM,U7a89fa99cb80c8496590501db322b56c,石滬廣場站,23.56312198,119.5648365,238784
395,2/6/2022 3:09:08 PM,Ue1f9ea92a0df617e7e86b7ad1106c5e2,爬格子樂器行,23.57154,119.5739,238820
396,2/6/2022 3:20:27 PM,U91db89b03a0e7fb7e4cd5c0a92d82991,澎湖四海大飯店,23.56572,119.566,238847
397,2/6/2022 3:20:58 PM,U50284f2fcdf83512e9e4968a77e2a672,壹咖啡-湖西店,23.58463,119.6588,238849
398,2/6/2022 3:21:00 PM,Ua08140440fb458d2532cb6381df1e7e5,海島海產大賣場,23.56576883,119.5655136,238851
399,2/6/2022 3:32:06 PM,Ud396de5c092143ad087e50d3fbcd042d,大口香雞排,23.56719,119.56471,238880
400,2/6/2022 3:33:17 PM,U58001d9adfe8f94262b41bcaf841093b,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,238885
401,2/6/2022 3:43:15 PM,U549d83ded5aae205862d9454360f140e,阿鳳牛肉河粉,23.57142,119.57239,238930
402,2/6/2022 3:45:23 PM,U9d74e50af944020a75cdc3d1928eddee,麻古茶坊(澎湖馬公三民店),23.5669,119.56854,238938
403,2/6/2022 3:51:12 PM,U549d83ded5aae205862d9454360f140e,富山檀香澎湖分店,23.56926,119.58546,238970
404,2/6/2022 4:11:23 PM,Ua3939a175af1ebc9979229dc604647ec,壹咖啡,23.56336,119.56491,239025
405,2/6/2022 4:12:14 PM,Ud66db3a385e85e727a0ab9f3d4130cc0,6號香q雞蛋仔,23.57223,119.57733,239030
406,2/6/2022 4:12:58 PM,Ua3939a175af1ebc9979229dc604647ec,佶肯美式漢堡炸雞,23.56354,119.56659,239033
407,2/6/2022 4:26:11 PM,Udf84da45a09c16e48b52336fd5d9d179,葉子的店,23.57429,119.57824,239097
408,2/6/2022 4:30:15 PM,Ud2fe0aec29a3bed19c1b4a6e996f630f,澎湖機場-服務中心,23.56111,119.62994,239112
409,2/6/2022 4:31:24 PM,Udf84da45a09c16e48b52336fd5d9d179,秀秀蔥大餅,23.5764,119.57411,239121
410,2/6/2022 4:40:01 PM,U317cec3c5157e6f8bb09cfb3a514f5cc,邁泰MAI TAI THAI TEA,23.56667,119.56486,239146
411,2/6/2022 4:46:10 PM,U317cec3c5157e6f8bb09cfb3a514f5cc,歡迎來到新光堂（新光堂特產行）,23.56618,119.56533,239166
412,2/6/2022 4:48:48 PM,U317cec3c5157e6f8bb09cfb3a514f5cc,源利軒黑糖糕老店,23.56572,119.56496,239175
413,2/6/2022 4:50:40 PM,U317cec3c5157e6f8bb09cfb3a514f5cc,鮮食堂海鮮蒸鍋,23.56566,119.56462,239182
414,2/6/2022 4:55:11 PM,U16f92b0df914c40495c60e84bf79adba,麻古茶坊(澎湖馬公三民店),23.5669,119.56854,239193
415,2/6/2022 5:02:26 PM,U16f92b0df914c40495c60e84bf79adba,好享吃小火鍋,23.56745,119.56641,239213
416,2/6/2022 5:33:39 PM,U50284f2fcdf83512e9e4968a77e2a672,桃太郎日式料理,23.56613,119.56468,239282
417,2/6/2022 5:51:24 PM,U7676d997af8f09860c497735040717d5,As米 HAIR,23.5667,119.56705,239340
418,2/6/2022 6:32:22 PM,U549d83ded5aae205862d9454360f140e,熊掌心健康果茶,23.56358,119.56499,239495
419,2/6/2022 6:48:39 PM,U50284f2fcdf83512e9e4968a77e2a672,恐龍炭烤饅頭,23.56671,119.56477,239536
420,2/6/2022 6:57:12 PM,U50284f2fcdf83512e9e4968a77e2a672,麻古茶坊(澎湖馬公三民店),23.5669,119.56854,239558
421,2/6/2022 6:59:57 PM,Ud12b72cb97ad69f841efe9b974ffdbe1,澎漁宴餐廳,23.56625705,119.5690162,239566
422,2/6/2022 7:08:39 PM,Uc6b4e7313c173c3dea880730c6be0fbe,桃太郎日式料理,23.56613,119.56468,239586
